@relation 'training_keyboard.arff-weka.filters.unsupervised.attribute.Remove-R1-3,11,25-28,33-34,37-weka.filters.unsupervised.attribute.Remove-R8-weka.filters.unsupervised.attribute.Remove-R24-weka.filters.unsupervised.attribute.AddExpression-Ea12-a1-Ndiff1_x-weka.filters.unsupervised.attribute.AddExpression-Ea14-a1-Ndiff2_x-weka.filters.unsupervised.attribute.AddExpression-Ea16-a1-Ndiff3_x-weka.filters.unsupervised.attribute.AddExpression-Ea18-a1-Ndiff4_x-weka.filters.unsupervised.attribute.AddExpression-Ea13-a2-Ndiff1_y-weka.filters.unsupervised.attribute.AddExpression-Ea15-a2-Ndiff2_y-weka.filters.unsupervised.attribute.AddExpression-Ea17-a2-Ndiff3_y-weka.filters.unsupervised.attribute.AddExpression-Ea19-a2-Ndiff4_y-weka.filters.unsupervised.attribute.Remove-R12-23-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute pacman_pos_x numeric
@attribute pacman_pos_y numeric
@attribute legal_North {False,True}
@attribute legal_South {False,True}
@attribute legal_East {False,True}
@attribute legal_West {False,True}
@attribute legal_Stop {False,True}
@attribute ghost1_alive {False,True}
@attribute ghost2_alive {False,True}
@attribute ghost3_alive {False,True}
@attribute ghost4_alive {False,True}
@attribute pacman_action {East,North,South,Stop,West,None}
@attribute diff1_x numeric
@attribute diff2_x numeric
@attribute diff3_x numeric
@attribute diff4_x numeric
@attribute diff1_y numeric
@attribute diff2_y numeric
@attribute diff3_y numeric
@attribute diff4_y numeric

@data
0.407407,0.352941,False,False,True,True,True,False,False,False,True,East,0.444444,0.514286,0.357143,0.488372,0.416667,0.34375,0.354839,0.586207
0.444444,0.352941,False,True,False,True,True,False,False,False,True,Stop,0.444444,0.485714,0.333333,0.44186,0.416667,0.34375,0.354839,0.586207
0.444444,0.352941,False,True,False,True,True,False,False,False,True,Stop,0.444444,0.457143,0.333333,0.465116,0.416667,0.34375,0.354839,0.586207
0.444444,0.352941,False,True,False,True,True,False,False,False,True,South,0.416667,0.428571,0.309524,0.44186,0.416667,0.34375,0.354839,0.586207
0.444444,0.294118,True,True,False,False,True,False,False,False,True,South,0.416667,0.428571,0.333333,0.44186,0.416667,0.375,0.387097,0.62069
0.444444,0.235294,True,True,True,False,True,False,False,False,True,East,0.416667,0.428571,0.309524,0.44186,0.458333,0.4375,0.419355,0.655172
0.481481,0.235294,False,False,True,True,True,False,False,False,True,East,0.388889,0.4,0.285714,0.395349,0.5,0.46875,0.419355,0.655172
0.518519,0.235294,True,False,True,True,True,False,False,False,True,North,0.361111,0.371429,0.285714,0.372093,0.541667,0.4375,0.419355,0.62069
0.111111,0.647059,False,True,True,True,True,True,True,True,True,Stop,0.888889,0.914286,0.904762,0.790698,0.125,0.375,0.548387,0.482759
0.111111,0.647059,False,True,True,True,True,True,True,True,True,Stop,0.888889,0.914286,0.904762,0.790698,0.166667,0.40625,0.548387,0.482759
0.111111,0.647059,False,True,True,True,True,True,True,True,True,Stop,0.888889,0.914286,0.904762,0.813953,0.208333,0.4375,0.516129,0.482759
0.111111,0.647059,False,True,True,True,True,True,True,True,True,Stop,0.916667,0.914286,0.904762,0.790698,0.208333,0.40625,0.548387,0.482759
0.111111,0.647059,False,True,True,True,True,True,True,True,True,Stop,0.944444,0.942857,0.880952,0.790698,0.208333,0.40625,0.548387,0.448276
0.111111,0.647059,False,True,True,True,True,True,True,True,True,East,0.944444,0.942857,0.904762,0.790698,0.166667,0.4375,0.548387,0.448276
0.148148,0.647059,False,True,True,True,True,True,True,True,True,East,0.916667,0.885714,0.880952,0.767442,0.208333,0.4375,0.516129,0.482759
0.185185,0.647059,False,True,True,True,True,True,True,True,True,East,0.861111,0.857143,0.857143,0.744186,0.208333,0.40625,0.483871,0.448276
0.222222,0.647059,False,True,True,True,True,True,True,True,True,East,0.833333,0.828571,0.833333,0.72093,0.25,0.375,0.483871,0.413793
0.259259,0.647059,False,True,True,True,True,True,True,True,True,East,0.805556,0.8,0.809524,0.697674,0.208333,0.40625,0.483871,0.413793
0.296296,0.647059,False,True,True,True,True,True,True,True,True,East,0.777778,0.771429,0.761905,0.674419,0.166667,0.375,0.483871,0.448276
0.333333,0.647059,False,True,True,True,True,True,True,True,True,South,0.75,0.742857,0.738095,0.651163,0.166667,0.34375,0.483871,0.413793
0.333333,0.588235,True,True,True,True,True,True,True,True,True,South,0.75,0.742857,0.761905,0.651163,0.208333,0.40625,0.516129,0.482759
0.333333,0.529412,True,True,True,True,True,True,True,True,True,South,0.722222,0.742857,0.761905,0.674419,0.25,0.40625,0.516129,0.517241
0.333333,0.470588,True,True,True,True,True,True,True,True,True,South,0.722222,0.742857,0.761905,0.674419,0.291667,0.4375,0.516129,0.551724
0.333333,0.411765,True,True,True,True,True,True,True,True,True,South,0.694444,0.714286,0.761905,0.651163,0.333333,0.46875,0.580645,0.586207
0.333333,0.352941,True,True,True,True,True,True,False,True,True,South,0.722222,0.514286,0.761905,0.651163,0.375,0.34375,0.645161,0.655172
0.333333,0.294118,True,True,True,True,True,True,False,True,True,South,0.694444,0.514286,0.761905,0.651163,0.416667,0.375,0.645161,0.655172
0.333333,0.235294,True,True,True,True,True,True,False,True,True,South,0.694444,0.514286,0.761905,0.651163,0.416667,0.40625,0.677419,0.724138
0.333333,0.176471,True,True,True,True,True,True,False,True,True,South,0.694444,0.514286,0.738095,0.651163,0.5,0.4375,0.709677,0.758621
0.333333,0.117647,True,False,True,True,True,True,False,True,True,West,0.694444,0.514286,0.714286,0.627907,0.583333,0.46875,0.741935,0.793103
0.296296,0.117647,True,False,True,True,True,True,False,True,True,West,0.722222,0.542857,0.738095,0.674419,0.541667,0.46875,0.709677,0.793103
0.259259,0.117647,True,False,True,True,True,True,False,True,True,North,0.75,0.571429,0.785714,0.697674,0.583333,0.46875,0.709677,0.758621
0.259259,0.176471,True,True,True,True,True,False,False,True,True,North,0.555556,0.571429,0.785714,0.697674,0.375,0.4375,0.709677,0.689655
0.259259,0.235294,True,True,True,True,True,False,False,True,True,North,0.555556,0.571429,0.785714,0.697674,0.333333,0.40625,0.645161,0.62069
0.259259,0.294118,True,True,True,True,True,False,False,True,True,East,0.555556,0.571429,0.809524,0.697674,0.291667,0.375,0.612903,0.62069
0.296296,0.294118,True,True,True,True,True,False,False,True,True,East,0.527778,0.542857,0.785714,0.674419,0.291667,0.375,0.645161,0.655172
0.333333,0.294118,True,True,True,True,True,False,False,True,True,East,0.5,0.514286,0.761905,0.627907,0.291667,0.375,0.645161,0.655172
0.37037,0.294118,True,True,True,True,True,False,False,True,True,East,0.472222,0.485714,0.738095,0.627907,0.291667,0.375,0.645161,0.655172
0.407407,0.294118,True,True,True,True,True,False,False,True,True,East,0.444444,0.457143,0.714286,0.627907,0.291667,0.375,0.677419,0.655172
0.444444,0.294118,True,True,True,True,True,False,False,True,True,East,0.416667,0.428571,0.690476,0.604651,0.291667,0.375,0.645161,0.689655
0.481481,0.294118,True,True,True,True,True,False,False,True,True,East,0.388889,0.4,0.666667,0.581395,0.291667,0.375,0.677419,0.655172
0.518519,0.294118,True,True,True,True,True,False,False,True,True,East,0.361111,0.371429,0.642857,0.534884,0.291667,0.375,0.677419,0.655172
0.555556,0.294118,True,True,True,True,True,False,False,True,True,East,0.333333,0.342857,0.619048,0.488372,0.291667,0.375,0.677419,0.655172
0.592593,0.294118,True,True,True,True,True,False,False,True,True,North,0.305556,0.314286,0.619048,0.465116,0.291667,0.375,0.677419,0.62069
0.592593,0.352941,True,True,True,True,True,False,False,True,True,North,0.305556,0.314286,0.619048,0.44186,0.25,0.34375,0.612903,0.586207
0.592593,0.411765,True,True,True,True,True,False,False,True,True,North,0.305556,0.314286,0.619048,0.418605,0.208333,0.3125,0.580645,0.551724
0.592593,0.470588,True,True,True,True,True,False,False,True,True,East,0.305556,0.314286,0.642857,0.418605,0.166667,0.28125,0.548387,0.482759
0.62963,0.470588,True,True,True,True,True,False,False,True,True,East,0.277778,0.285714,0.642857,0.372093,0.166667,0.28125,0.548387,0.482759
0.666667,0.470588,True,True,True,True,True,False,False,True,True,East,0.25,0.257143,0.619048,0.348837,0.166667,0.28125,0.516129,0.448276
0.703704,0.470588,True,True,True,True,True,False,False,True,True,South,0.222222,0.228571,0.571429,0.325581,0.166667,0.28125,0.516129,0.413793
0.703704,0.411765,True,True,True,True,True,False,False,False,True,West,0.222222,0.228571,0.190476,0.348837,0.208333,0.3125,0.322581,0.448276
0.666667,0.411765,True,True,True,True,True,False,False,False,True,West,0.25,0.257143,0.214286,0.372093,0.208333,0.3125,0.322581,0.482759
0.62963,0.411765,True,True,True,True,True,False,False,False,True,West,0.277778,0.285714,0.238095,0.395349,0.208333,0.3125,0.322581,0.482759
0.592593,0.411765,True,True,True,True,True,False,False,False,True,South,0.305556,0.314286,0.261905,0.418605,0.208333,0.3125,0.322581,0.482759
0.592593,0.352941,True,True,True,True,True,False,False,False,True,South,0.305556,0.314286,0.261905,0.395349,0.25,0.34375,0.354839,0.517241
0.592593,0.294118,True,True,True,True,True,False,False,False,True,South,0.305556,0.314286,0.261905,0.395349,0.291667,0.375,0.387097,0.586207
0.592593,0.235294,True,True,True,True,True,False,False,False,True,South,0.305556,0.314286,0.261905,0.418605,0.333333,0.40625,0.419355,0.62069
0.592593,0.176471,True,True,True,True,True,False,False,False,True,South,0.305556,0.314286,0.261905,0.418605,0.375,0.4375,0.451613,0.689655
0.592593,0.117647,True,False,True,True,True,False,False,False,True,East,0.305556,0.314286,0.261905,0.418605,0.416667,0.46875,0.483871,0.758621
0.62963,0.117647,True,False,True,True,True,False,False,False,True,North,0.277778,0.285714,0.238095,0.395349,0.416667,0.46875,0.483871,0.793103
0.62963,0.176471,True,True,True,True,True,False,False,False,True,North,0.277778,0.285714,0.238095,0.418605,0.375,0.4375,0.451613,0.758621
0.62963,0.235294,True,True,True,True,True,False,False,False,True,North,0.277778,0.285714,0.238095,0.418605,0.333333,0.40625,0.419355,0.724138
0.62963,0.294118,True,True,True,True,True,False,False,False,True,East,0.277778,0.285714,0.238095,0.418605,0.291667,0.375,0.387097,0.655172
0.666667,0.294118,True,True,True,True,True,False,False,False,True,East,0.25,0.257143,0.214286,0.395349,0.291667,0.375,0.387097,0.689655
0.703704,0.294118,True,True,True,True,True,False,False,False,True,North,0.222222,0.228571,0.190476,0.395349,0.291667,0.375,0.387097,0.689655
0.703704,0.352941,True,True,True,True,True,False,False,False,True,North,0.222222,0.228571,0.190476,0.395349,0.25,0.34375,0.354839,0.689655
0.703704,0.411765,True,True,True,True,True,False,False,False,True,North,0.222222,0.228571,0.190476,0.395349,0.208333,0.3125,0.322581,0.689655
0.703704,0.470588,True,True,True,True,True,False,False,False,True,North,0.222222,0.228571,0.190476,0.395349,0.166667,0.28125,0.290323,0.655172
0.703704,0.529412,True,True,True,True,True,False,False,False,True,North,0.222222,0.228571,0.190476,0.395349,0.125,0.25,0.258065,0.62069
0,1,False,True,True,False,True,True,True,True,True,Stop,0.861111,1,0.928571,0.930233,0.125,0.0625,0.16129,0.206897
0,1,False,True,True,False,True,True,True,True,True,Stop,0.861111,1,0.928571,0.930233,0.166667,0.0625,0.16129,0.206897
0,1,False,True,True,False,True,True,True,True,True,Stop,0.888889,0.971429,0.904762,0.906977,0.166667,0.0625,0.16129,0.206897
0,1,False,True,True,False,True,True,True,True,True,Stop,0.861111,1,0.928571,0.930233,0.166667,0.0625,0.16129,0.206897
0,1,False,True,True,False,True,True,True,True,True,East,0.861111,1,0.928571,0.930233,0.166667,0.0625,0.16129,0.206897
0.037037,1,False,False,True,True,True,True,True,True,True,East,0.833333,0.942857,0.928571,0.883721,0.125,0.0625,0.16129,0.206897
0.074074,1,False,False,True,True,True,True,True,True,True,West,0.805556,0.942857,0.928571,0.860465,0.125,0.0625,0.16129,0.172414
0.037037,1,False,False,True,True,True,True,True,True,True,West,0.805556,0.942857,0.952381,0.883721,0.125,0.0625,0.129032,0.172414
0,1,False,True,True,False,True,True,True,True,True,South,0.833333,1,0.97619,0.906977,0.083333,0.0625,0.096774,0.172414
0,0.941176,True,True,False,False,True,True,True,True,True,South,0.861111,1,0.952381,0.930233,0.125,0.125,0.129032,0.206897
0,0.882353,True,True,True,False,True,True,True,True,True,South,0.888889,0.971429,0.952381,0.930233,0.166667,0.15625,0.129032,0.206897
0,0.823529,True,True,True,False,True,True,True,True,True,South,0.888889,0.971429,0.928571,0.906977,0.25,0.15625,0.16129,0.241379
0,0.764706,True,True,True,False,True,True,True,True,True,South,0.888889,1,0.928571,0.906977,0.25,0.1875,0.225806,0.310345
0,0.705882,True,True,False,False,True,True,True,True,True,South,0.888889,0.971429,0.928571,0.883721,0.25,0.21875,0.290323,0.344828
0,0.647059,True,True,True,False,True,True,True,True,True,South,0.888889,0.971429,0.928571,0.883721,0.333333,0.25,0.354839,0.344828
0,0.588235,True,True,False,False,True,True,True,True,True,South,0.888889,0.942857,0.928571,0.906977,0.375,0.28125,0.387097,0.37931
0,0.529412,True,True,False,False,True,True,True,True,True,South,0.888889,0.942857,0.928571,0.930233,0.416667,0.3125,0.419355,0.413793
0,0.470588,True,True,False,False,True,True,True,True,True,South,0.861111,0.971429,0.904762,0.930233,0.458333,0.34375,0.451613,0.413793
0,0.411765,True,True,False,False,True,True,True,True,True,South,0.833333,0.942857,0.928571,0.930233,0.5,0.375,0.483871,0.448276
0,0.352941,True,True,False,False,True,True,True,True,True,South,0.861111,0.942857,0.952381,0.930233,0.541667,0.40625,0.516129,0.517241
0,0.294118,True,True,True,False,True,True,True,True,True,East,0.861111,0.942857,0.952381,0.930233,0.541667,0.46875,0.548387,0.517241
0.037037,0.294118,False,True,True,True,True,True,True,True,True,East,0.833333,0.914286,0.904762,0.906977,0.583333,0.5,0.548387,0.551724
0.074074,0.294118,True,True,True,True,True,True,True,True,True,East,0.805556,0.885714,0.904762,0.883721,0.541667,0.5,0.548387,0.517241
0.111111,0.294118,True,True,True,True,True,True,True,True,True,East,0.805556,0.857143,0.880952,0.837209,0.541667,0.46875,0.548387,0.517241
0.148148,0.294118,True,True,True,True,True,True,True,True,True,North,0.777778,0.8,0.857143,0.813953,0.583333,0.46875,0.516129,0.551724
0.148148,0.352941,True,True,True,True,True,True,True,True,True,North,0.777778,0.8,0.857143,0.813953,0.5,0.40625,0.516129,0.551724
0.148148,0.411765,True,True,True,True,True,True,True,True,True,North,0.777778,0.8,0.857143,0.813953,0.5,0.375,0.483871,0.482759
0.148148,0.470588,True,True,True,True,True,True,True,True,True,East,0.777778,0.8,0.857143,0.813953,0.5,0.375,0.451613,0.482759
0.185185,0.470588,True,True,False,True,True,False,True,True,True,South,0.611111,0.771429,0.833333,0.767442,0.166667,0.375,0.451613,0.482759
0.185185,0.411765,True,True,False,True,True,False,True,True,True,South,0.611111,0.8,0.833333,0.767442,0.208333,0.40625,0.483871,0.517241
0.185185,0.352941,True,True,False,True,True,False,True,True,True,South,0.611111,0.771429,0.857143,0.744186,0.25,0.4375,0.516129,0.551724
0.185185,0.294118,True,False,True,True,True,False,True,True,True,East,0.611111,0.771429,0.857143,0.744186,0.291667,0.46875,0.516129,0.586207
0.222222,0.294118,False,False,True,True,True,False,True,True,True,East,0.583333,0.742857,0.833333,0.744186,0.291667,0.46875,0.483871,0.586207
0.259259,0.294118,True,True,True,True,True,False,True,True,True,East,0.555556,0.742857,0.809524,0.72093,0.291667,0.46875,0.483871,0.62069
0.296296,0.294118,True,True,True,True,True,False,True,True,True,South,0.527778,0.685714,0.785714,0.697674,0.291667,0.46875,0.451613,0.586207
0.296296,0.235294,True,True,True,True,True,False,True,True,True,South,0.527778,0.685714,0.809524,0.697674,0.333333,0.46875,0.483871,0.655172
0.296296,0.176471,True,True,True,True,True,False,True,True,True,South,0.527778,0.685714,0.833333,0.697674,0.375,0.53125,0.516129,0.689655
0.296296,0.117647,True,False,True,True,True,False,True,True,True,West,0.527778,0.685714,0.857143,0.697674,0.416667,0.53125,0.548387,0.758621
0.259259,0.117647,True,False,True,True,True,False,False,True,True,West,0.555556,0.571429,0.880952,0.72093,0.416667,0.46875,0.548387,0.793103
0.222222,0.117647,False,False,True,True,True,False,False,True,True,West,0.583333,0.6,0.880952,0.767442,0.416667,0.46875,0.548387,0.793103
0.185185,0.117647,False,False,True,True,True,False,False,True,True,East,0.611111,0.628571,0.904762,0.790698,0.416667,0.46875,0.580645,0.827586
0.222222,0.117647,False,False,True,True,True,False,False,True,True,East,0.583333,0.6,0.880952,0.767442,0.416667,0.46875,0.580645,0.793103
0.259259,0.117647,True,False,True,True,True,False,False,True,True,East,0.555556,0.571429,0.857143,0.744186,0.416667,0.46875,0.548387,0.758621
0.296296,0.117647,True,False,True,True,True,False,False,True,True,North,0.527778,0.542857,0.833333,0.744186,0.416667,0.46875,0.548387,0.758621
0.296296,0.176471,True,True,True,True,True,False,False,True,True,North,0.527778,0.542857,0.857143,0.72093,0.375,0.4375,0.516129,0.724138
0.296296,0.235294,True,True,True,True,True,False,False,True,True,North,0.527778,0.542857,0.880952,0.72093,0.333333,0.40625,0.483871,0.689655
0.296296,0.294118,True,True,True,True,True,False,False,True,True,North,0.527778,0.542857,0.857143,0.697674,0.291667,0.375,0.451613,0.655172
0.296296,0.352941,True,True,True,True,True,False,False,True,True,North,0.527778,0.542857,0.857143,0.697674,0.25,0.34375,0.451613,0.62069
0.296296,0.411765,True,True,True,True,True,False,False,True,True,North,0.527778,0.542857,0.857143,0.697674,0.208333,0.3125,0.387097,0.62069
0.296296,0.470588,True,True,True,True,True,False,False,True,True,North,0.527778,0.542857,0.857143,0.697674,0.166667,0.28125,0.354839,0.62069
0.296296,0.529412,True,True,True,True,True,False,False,True,True,North,0.527778,0.542857,0.857143,0.697674,0.125,0.25,0.322581,0.586207
0.296296,0.588235,True,True,True,True,True,False,False,True,True,North,0.527778,0.542857,0.857143,0.72093,0.083333,0.21875,0.290323,0.551724
0.296296,0.647059,True,True,True,True,True,False,False,True,True,East,0.527778,0.542857,0.880952,0.72093,0.041667,0.1875,0.258065,0.517241
0.333333,0.647059,True,True,True,True,True,False,False,True,True,East,0.5,0.514286,0.880952,0.72093,0.041667,0.1875,0.258065,0.517241
0.37037,0.647059,False,True,True,True,True,False,False,True,True,East,0.472222,0.485714,0.857143,0.697674,0.041667,0.1875,0.290323,0.482759
0.407407,0.647059,False,False,True,True,True,False,False,True,True,East,0.444444,0.457143,0.833333,0.674419,0.041667,0.1875,0.258065,0.482759
0.444444,0.647059,False,True,True,True,True,False,False,True,True,South,0.416667,0.428571,0.809524,0.651163,0.041667,0.1875,0.290323,0.448276
0.444444,0.588235,True,True,True,False,True,False,False,True,True,South,0.416667,0.428571,0.833333,0.674419,0.083333,0.21875,0.322581,0.482759
0.444444,0.529412,True,True,True,False,True,False,False,True,True,South,0.416667,0.428571,0.833333,0.697674,0.125,0.25,0.387097,0.517241
0.444444,0.470588,True,True,True,False,True,False,False,True,True,South,0.416667,0.428571,0.833333,0.72093,0.166667,0.28125,0.451613,0.551724
0.444444,0.411765,True,True,True,False,True,False,False,True,True,South,0.416667,0.428571,0.809524,0.697674,0.208333,0.3125,0.483871,0.586207
0.444444,0.352941,True,True,True,False,True,False,False,True,True,East,0.416667,0.428571,0.833333,0.697674,0.25,0.34375,0.516129,0.62069
0.481481,0.352941,True,True,False,True,True,False,False,True,True,Stop,0.388889,0.4,0.809524,0.697674,0.25,0.34375,0.483871,0.62069
0.481481,0.352941,True,True,False,True,True,False,False,True,True,Stop,0.388889,0.4,0.809524,0.697674,0.25,0.34375,0.483871,0.586207
0.481481,0.352941,True,True,False,True,True,False,False,True,True,Stop,0.388889,0.4,0.833333,0.697674,0.25,0.34375,0.483871,0.586207
0.481481,0.352941,True,True,False,True,True,False,False,True,True,North,0.388889,0.4,0.833333,0.697674,0.25,0.34375,0.516129,0.62069
0.481481,0.411765,True,True,True,True,True,False,False,True,True,East,0.388889,0.4,0.833333,0.697674,0.208333,0.3125,0.483871,0.586207
0.518519,0.411765,False,False,True,True,True,False,False,True,True,East,0.361111,0.371429,0.785714,0.674419,0.208333,0.3125,0.483871,0.551724
0.555556,0.411765,False,False,True,True,True,False,False,True,True,East,0.333333,0.342857,0.761905,0.651163,0.208333,0.3125,0.483871,0.551724
0.592593,0.411765,False,False,True,True,True,False,False,True,True,East,0.305556,0.314286,0.714286,0.627907,0.208333,0.3125,0.483871,0.517241
0.62963,0.411765,False,False,True,True,True,False,False,True,True,East,0.277778,0.285714,0.690476,0.604651,0.208333,0.3125,0.451613,0.551724
0.666667,0.411765,False,False,True,True,True,False,False,True,True,East,0.25,0.257143,0.666667,0.55814,0.208333,0.3125,0.451613,0.551724
0.703704,0.411765,False,False,True,True,True,False,False,True,True,East,0.222222,0.228571,0.642857,0.534884,0.208333,0.3125,0.451613,0.517241
0.740741,0.411765,False,False,True,True,True,False,False,True,True,East,0.194444,0.2,0.619048,0.511628,0.208333,0.3125,0.483871,0.517241
0.777778,0.411765,False,False,True,True,True,False,False,True,True,East,0.166667,0.171429,0.595238,0.465116,0.208333,0.3125,0.483871,0.517241
0.814815,0.411765,True,True,True,True,True,False,False,True,True,East,0.138889,0.142857,0.571429,0.465116,0.208333,0.3125,0.483871,0.517241
0.851852,0.411765,True,True,True,True,True,False,False,True,True,East,0.111111,0.114286,0.547619,0.44186,0.208333,0.3125,0.451613,0.551724
0.888889,0.411765,True,True,True,True,True,False,False,True,True,South,0.083333,0.085714,0.52381,0.418605,0.208333,0.3125,0.483871,0.551724
0.888889,0.352941,True,True,True,True,True,False,False,True,True,South,0.083333,0.085714,0.547619,0.418605,0.25,0.34375,0.516129,0.62069
0.888889,0.294118,True,True,True,True,True,False,False,False,True,South,0.083333,0.085714,0.071429,0.418605,0.291667,0.375,0.387097,0.62069
0.888889,0.235294,True,True,True,True,True,False,False,False,True,South,0.083333,0.085714,0.071429,0.44186,0.333333,0.40625,0.419355,0.655172
0.888889,0.176471,True,True,True,True,True,False,False,False,True,East,0.083333,0.085714,0.071429,0.44186,0.375,0.4375,0.451613,0.689655
0.925926,0.176471,True,True,True,True,True,False,False,False,True,East,0.055556,0.057143,0.047619,0.395349,0.375,0.4375,0.451613,0.689655
0.962963,0.176471,True,True,True,True,True,False,False,False,True,North,0.027778,0.028571,0.02381,0.348837,0.375,0.4375,0.451613,0.689655
0.962963,0.235294,True,True,True,True,True,False,False,False,True,North,0.027778,0.028571,0.02381,0.348837,0.333333,0.40625,0.419355,0.655172
0.962963,0.294118,True,True,True,True,True,False,False,False,True,West,0.027778,0.028571,0.02381,0.325581,0.291667,0.375,0.387097,0.62069
0.925926,0.294118,True,True,True,True,True,False,False,False,True,North,0.055556,0.057143,0.047619,0.372093,0.291667,0.375,0.387097,0.62069
0.925926,0.352941,True,True,True,True,True,False,False,False,True,North,0.055556,0.057143,0.047619,0.348837,0.25,0.34375,0.354839,0.586207
0.925926,0.411765,True,True,True,True,True,False,False,False,True,North,0.055556,0.057143,0.047619,0.325581,0.208333,0.3125,0.322581,0.551724
0.925926,0.470588,True,True,True,True,True,False,False,False,True,West,0.055556,0.057143,0.047619,0.302326,0.166667,0.28125,0.290323,0.517241
0.888889,0.470588,True,True,True,True,True,False,False,False,True,South,0.083333,0.085714,0.071429,0.325581,0.166667,0.28125,0.290323,0.551724
0.888889,0.411765,True,True,True,True,True,False,False,False,True,West,0.083333,0.085714,0.071429,0.325581,0.208333,0.3125,0.322581,0.586207
0.851852,0.411765,True,True,True,True,True,False,False,False,True,West,0.111111,0.114286,0.095238,0.348837,0.208333,0.3125,0.322581,0.551724
0.296296,0,False,False,True,True,True,True,True,True,True,Stop,0.722222,0.742857,0.595238,0.55814,0.666667,0.65625,0.677419,0.793103
0.296296,0,False,False,True,True,True,True,True,True,True,Stop,0.722222,0.742857,0.595238,0.55814,0.666667,0.6875,0.677419,0.793103
0.296296,0,False,False,True,True,True,True,True,True,True,Stop,0.75,0.742857,0.571429,0.581395,0.666667,0.6875,0.677419,0.793103
0.296296,0,False,False,True,True,True,True,True,True,True,Stop,0.777778,0.714286,0.571429,0.55814,0.666667,0.6875,0.709677,0.793103
0.296296,0,False,False,True,True,True,True,True,True,True,Stop,0.777778,0.714286,0.571429,0.581395,0.666667,0.6875,0.741935,0.793103
0.296296,0,False,False,True,True,True,True,True,True,True,West,0.75,0.714286,0.595238,0.55814,0.666667,0.71875,0.741935,0.793103
0.259259,0,True,False,True,True,True,True,True,True,True,North,0.777778,0.771429,0.619048,0.581395,0.666667,0.71875,0.741935,0.793103
0.259259,0.058824,True,True,False,False,True,True,True,True,True,North,0.805556,0.771429,0.642857,0.604651,0.625,0.65625,0.709677,0.758621
0.259259,0.117647,False,True,True,False,True,True,True,True,True,Stop,0.805556,0.771429,0.642857,0.604651,0.583333,0.625,0.677419,0.724138
0.259259,0.117647,False,True,True,False,True,True,True,True,True,Stop,0.805556,0.771429,0.619048,0.604651,0.625,0.625,0.677419,0.724138
0.259259,0.117647,False,True,True,False,True,True,True,True,True,East,0.805556,0.771429,0.642857,0.604651,0.666667,0.65625,0.677419,0.724138
0.296296,0.117647,True,False,True,True,True,True,True,True,True,North,0.777778,0.771429,0.619048,0.55814,0.666667,0.65625,0.677419,0.724138
0.296296,0.176471,True,True,False,False,True,True,True,True,True,North,0.805556,0.742857,0.642857,0.581395,0.625,0.625,0.645161,0.689655
0.296296,0.235294,True,True,True,True,True,True,True,True,True,North,0.777778,0.771429,0.642857,0.581395,0.583333,0.59375,0.612903,0.62069
0.296296,0.294118,True,True,True,False,True,True,True,True,True,North,0.75,0.742857,0.642857,0.581395,0.541667,0.5625,0.580645,0.62069
0.296296,0.352941,False,True,True,True,True,False,True,True,True,East,0.527778,0.742857,0.642857,0.581395,0.25,0.53125,0.516129,0.551724
0.333333,0.352941,False,True,True,True,True,False,False,True,True,East,0.5,0.542857,0.619048,0.55814,0.291667,0.34375,0.548387,0.551724
0.37037,0.352941,False,False,True,True,True,False,False,True,True,East,0.472222,0.485714,0.571429,0.534884,0.333333,0.34375,0.548387,0.551724
0.407407,0.352941,False,False,True,True,True,False,False,False,True,East,0.444444,0.457143,0.404762,0.511628,0.291667,0.34375,0.354839,0.586207
0.444444,0.352941,False,True,False,True,True,False,False,False,True,South,0.416667,0.457143,0.357143,0.488372,0.291667,0.34375,0.354839,0.586207
0.444444,0.294118,True,True,False,False,True,False,False,False,True,South,0.416667,0.485714,0.357143,0.488372,0.291667,0.375,0.387097,0.62069
0.444444,0.235294,True,True,True,False,True,False,False,False,True,East,0.416667,0.514286,0.357143,0.488372,0.333333,0.40625,0.419355,0.655172
0.481481,0.235294,False,False,True,True,True,False,False,False,True,East,0.388889,0.485714,0.357143,0.465116,0.375,0.4375,0.419355,0.655172
0.518519,0.235294,True,False,True,True,True,False,False,False,True,North,0.361111,0.457143,0.333333,0.44186,0.333333,0.4375,0.451613,0.62069
0.518519,0.294118,True,True,False,False,True,False,False,False,True,North,0.361111,0.457143,0.333333,0.44186,0.333333,0.4375,0.387097,0.551724
0.518519,0.352941,False,True,True,False,True,False,False,False,True,East,0.361111,0.457143,0.333333,0.44186,0.333333,0.4375,0.387097,0.551724
0.555556,0.352941,False,False,True,True,True,False,False,False,True,East,0.333333,0.428571,0.309524,0.418605,0.375,0.46875,0.354839,0.517241
0.592593,0.352941,False,False,True,True,True,False,False,False,True,East,0.305556,0.428571,0.261905,0.395349,0.333333,0.46875,0.354839,0.482759
0.62963,0.352941,False,True,False,True,True,False,False,False,True,South,0.277778,0.371429,0.214286,0.372093,0.375,0.46875,0.354839,0.482759
