@relation 'training_keyboard.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute ghost1_alive=True numeric
@attribute ghost2_alive=True numeric
@attribute ghost3_alive=True numeric
@attribute ghost4_alive=True numeric
@attribute ghost1_dist numeric
@attribute ghost2_dist numeric
@attribute ghost3_dist numeric
@attribute ghost4_dist numeric
@attribute pacdots_remaining numeric
@attribute nearestpacdot_dist numeric
@attribute currentTickScore numeric
@attribute nextTickScore numeric

@data
0,1,1,1,0.238095,0.307692,0.151515,0.459459,0.279476,0.111111,0.157704,682
0,1,1,1,0.238095,0.307692,0.090909,0.405405,0.275109,0.111111,0.183299,781
0,1,1,1,0.238095,0.307692,0.090909,0.405405,0.270742,0.111111,0.208893,780
0,1,1,1,0.238095,0.269231,0.090909,0.405405,0.270742,0.111111,0.208635,779
0,1,1,1,0.285714,0.307692,0.090909,0.405405,0.270742,0.111111,0.208376,778
0,1,1,1,0.190476,0.307692,0.090909,0.432432,0.270742,0.166667,0.208118,777
0,1,1,1,0.238095,0.307692,0.121212,0.432432,0.270742,0.111111,0.207859,776
0,1,1,1,0.238095,0.269231,0.090909,0.378378,0.270742,0.166667,0.207601,775
0,1,1,1,0.285714,0.192308,0.090909,0.378378,0.270742,0.111111,0.207342,874
0,1,1,1,0.333333,0.269231,0.090909,0.432432,0.266376,0.111111,0.232937,973
0,1,1,1,0.333333,0.307692,0.060606,0.486486,0.262009,0.111111,0.258532,1272
0,1,0,1,0.380952,0.230769,0,0.432432,0.257642,0.111111,0.335832,1371
0,1,0,1,0.47619,0.192308,0,0.432432,0.253275,0.111111,0.361427,1470
0,1,0,1,0.47619,0.153846,0,0.378378,0.248908,0.111111,0.387022,1569
0,1,0,1,0.47619,0.153846,0,0.351351,0.244541,0.111111,0.412616,1568
0,1,0,1,0.47619,0.076923,0,0.324324,0.244541,0.166667,0.412358,1767
0,0,0,1,0.52381,0,0,0.297297,0.244541,0.111111,0.463806,1766
0,0,0,1,0.619048,0,0,0.27027,0.244541,0.166667,0.463547,1765
0,0,0,1,0.571429,0,0,0.27027,0.244541,0.166667,0.463289,1764
0,0,0,1,0.619048,0,0,0.243243,0.244541,0.166667,0.46303,1763
0,0,0,1,0.52381,0.423077,0.333333,0.297297,0.244541,0.111111,0.462771,1862
0,0,0,1,0.571429,0,0,0.351351,0.240175,0.111111,0.488366,1961
0,0,0,1,0.619048,0.5,0.393939,0.378378,0.235808,0.111111,0.513961,2060
