@relation InstanceResultListener

@attribute Key_Dataset {'textdump.arff-weka.filters.unsupervised.attribute.Remove-R2-3,11-12,25-34',textdump.arff,'textdump.arff-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.Remove-R2-3,10-22,25-26,28-31'}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.rules.ZeroR,weka.classifiers.bayes.NaiveBayes,weka.classifiers.lazy.IBk,weka.classifiers.rules.PART,weka.classifiers.trees.J48}
@attribute Key_Scheme_options {'','-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-C 0.25 -M 2'}
@attribute Key_Scheme_version_ID {48055541465867954,5995231201785697655,-3080186098777067172,8121455039782598361,-217733168393644444}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of rules: 140\n','Number of rules: 131\n','Number of rules: 149\n','Number of rules: 129\n','Number of rules: 127\n','Number of rules: 137\n','Number of rules: 128\n','Number of rules: 134\n','Number of rules: 135\n','Number of rules: 144\n','Number of rules: 143\n','Number of rules: 133\n','Number of rules: 130\n','Number of rules: 132\n','Number of rules: 146\n','Number of rules: 136\n','Number of rules: 139\n','Number of rules: 121\n','Number of rules: 124\n','Number of rules: 126\n','Number of rules: 145\n','Number of rules: 138\n','Number of rules: 119\n','Number of rules: 148\n','Number of rules: 147\n','Number of rules: 151\n','Number of rules: 5\n','Number of rules: 6\n','Number of rules: 8\n','Number of rules: 7\n','Number of rules: 9\n','Number of rules: 141\n','Number of rules: 120\n','Number of rules: 142\n','Number of rules: 153\n','Number of rules: 161\n','Number of rules: 155\n','Number of rules: 150\n','Number of rules: 125\n','Number of rules: 118\n','Number of leaves: 145\nSize of the tree: 289\n','Number of leaves: 135\nSize of the tree: 269\n','Number of leaves: 164\nSize of the tree: 327\n','Number of leaves: 149\nSize of the tree: 297\n','Number of leaves: 148\nSize of the tree: 295\n','Number of leaves: 152\nSize of the tree: 303\n','Number of leaves: 156\nSize of the tree: 311\n','Number of leaves: 142\nSize of the tree: 283\n','Number of leaves: 130\nSize of the tree: 259\n','Number of leaves: 141\nSize of the tree: 281\n','Number of leaves: 143\nSize of the tree: 285\n','Number of leaves: 154\nSize of the tree: 307\n','Number of leaves: 167\nSize of the tree: 333\n','Number of leaves: 155\nSize of the tree: 309\n','Number of leaves: 126\nSize of the tree: 251\n','Number of leaves: 137\nSize of the tree: 273\n','Number of leaves: 161\nSize of the tree: 321\n','Number of leaves: 153\nSize of the tree: 305\n','Number of leaves: 159\nSize of the tree: 317\n','Number of leaves: 139\nSize of the tree: 277\n','Number of leaves: 136\nSize of the tree: 271\n','Number of leaves: 151\nSize of the tree: 301\n','Number of leaves: 138\nSize of the tree: 275\n','Number of leaves: 150\nSize of the tree: 299\n','Number of leaves: 144\nSize of the tree: 287\n','Number of leaves: 147\nSize of the tree: 293\n','Number of leaves: 158\nSize of the tree: 315\n','Number of leaves: 129\nSize of the tree: 257\n','Number of leaves: 140\nSize of the tree: 279\n','Number of leaves: 170\nSize of the tree: 339\n','Number of leaves: 133\nSize of the tree: 265\n','Number of leaves: 128\nSize of the tree: 255\n','Number of leaves: 146\nSize of the tree: 291\n','Number of leaves: 134\nSize of the tree: 267\n','Number of leaves: 124\nSize of the tree: 247\n','Number of leaves: 7\nSize of the tree: 10\n','Number of leaves: 6\nSize of the tree: 8\n','Number of leaves: 5\nSize of the tree: 6\n','Number of leaves: 8\nSize of the tree: 12\n','Number of leaves: 9\nSize of the tree: 14\n','Number of leaves: 10\nSize of the tree: 16\n','Number of leaves: 6\nSize of the tree: 11\n','Number of leaves: 7\nSize of the tree: 13\n','Number of leaves: 8\nSize of the tree: 15\n','Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 138\nSize of the tree: 227\n','Number of leaves: 149\nSize of the tree: 249\n','Number of leaves: 157\nSize of the tree: 261\n','Number of leaves: 145\nSize of the tree: 249\n','Number of leaves: 153\nSize of the tree: 253\n','Number of leaves: 122\nSize of the tree: 203\n','Number of leaves: 134\nSize of the tree: 227\n','Number of leaves: 127\nSize of the tree: 213\n','Number of leaves: 152\nSize of the tree: 251\n','Number of leaves: 136\nSize of the tree: 231\n','Number of leaves: 116\nSize of the tree: 195\n','Number of leaves: 159\nSize of the tree: 265\n','Number of leaves: 142\nSize of the tree: 235\n','Number of leaves: 154\nSize of the tree: 247\n','Number of leaves: 152\nSize of the tree: 255\n','Number of leaves: 145\nSize of the tree: 241\n','Number of leaves: 166\nSize of the tree: 267\n','Number of leaves: 115\nSize of the tree: 189\n','Number of leaves: 140\nSize of the tree: 235\n','Number of leaves: 124\nSize of the tree: 207\n','Number of leaves: 137\nSize of the tree: 233\n','Number of leaves: 141\nSize of the tree: 241\n','Number of leaves: 155\nSize of the tree: 253\n','Number of leaves: 153\nSize of the tree: 257\n','Number of leaves: 146\nSize of the tree: 239\n','Number of leaves: 137\nSize of the tree: 229\n','Number of leaves: 170\nSize of the tree: 279\n','Number of leaves: 134\nSize of the tree: 219\n','Number of leaves: 130\nSize of the tree: 215\n','Number of leaves: 119\nSize of the tree: 197\n','Number of leaves: 145\nSize of the tree: 245\n','Number of leaves: 147\nSize of the tree: 241\n','Number of leaves: 154\nSize of the tree: 259\n','Number of leaves: 143\nSize of the tree: 241\n','Number of leaves: 139\nSize of the tree: 233\n','Number of leaves: 152\nSize of the tree: 259\n','Number of leaves: 155\nSize of the tree: 261\n','Number of leaves: 128\nSize of the tree: 211\n','Number of leaves: 131\nSize of the tree: 221\n','Number of leaves: 146\nSize of the tree: 243\n','Number of leaves: 140\nSize of the tree: 231\n','Number of leaves: 188\nSize of the tree: 307\n','Number of leaves: 136\nSize of the tree: 227\n','Number of leaves: 159\nSize of the tree: 249\n','Number of leaves: 170\nSize of the tree: 283\n','Number of leaves: 106\nSize of the tree: 183\n','Number of leaves: 132\nSize of the tree: 227\n','Number of leaves: 159\nSize of the tree: 261\n','Number of leaves: 156\nSize of the tree: 263\n','Number of leaves: 138\nSize of the tree: 231\n','Number of leaves: 120\nSize of the tree: 203\n','Number of leaves: 172\nSize of the tree: 283\n','Number of leaves: 149\nSize of the tree: 245\n','Number of leaves: 160\nSize of the tree: 263\n','Number of leaves: 158\nSize of the tree: 255\n','Number of leaves: 127\nSize of the tree: 217\n','Number of leaves: 173\nSize of the tree: 273\n','Number of leaves: 130\nSize of the tree: 219\n','Number of leaves: 164\nSize of the tree: 267\n','Number of leaves: 153\nSize of the tree: 245\n','Number of leaves: 161\nSize of the tree: 269\n','Number of leaves: 151\nSize of the tree: 249\n','Number of leaves: 177\nSize of the tree: 285\n','Number of leaves: 119\nSize of the tree: 209\n','Number of leaves: 140\nSize of the tree: 227\n','Number of leaves: 120\nSize of the tree: 199\n','Number of leaves: 137\nSize of the tree: 225\n','Number of leaves: 108\nSize of the tree: 187\n','Number of leaves: 144\nSize of the tree: 243\n','Number of leaves: 143\nSize of the tree: 233\n','Number of leaves: 116\nSize of the tree: 199\n','Number of leaves: 152\nSize of the tree: 243\n','Number of leaves: 148\nSize of the tree: 239\n','Number of leaves: 134\nSize of the tree: 223\n','Number of leaves: 150\nSize of the tree: 247\n','Number of leaves: 136\nSize of the tree: 223\n','Number of leaves: 126\nSize of the tree: 211\n','Number of leaves: 134\nSize of the tree: 231\n','Number of leaves: 122\nSize of the tree: 207\n','Number of leaves: 158\nSize of the tree: 263\n','Number of leaves: 132\nSize of the tree: 219\n','Number of leaves: 147\nSize of the tree: 245\n'}
@attribute measureNumRules numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric

@data
'textdump.arff-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.Remove-R2-3,10-22,25-26,28-31',1,7,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220319.2033,1029,114,62,52,0,54.385965,45.614035,0,0.325981,0.169989,0.335812,71.444109,97.404416,231.137717,345.435046,-114.297329,2.027524,3.030132,-1.002608,90.939438,0.797714,39.344266,0.78,39,0.40625,26,0.59375,38,0.22,11,0.6,0.78,0.678261,0.374629,0.730781,0.62179,0.54386,0.224493,0.775507,0.45614,0.520614,0.54386,0.523107,0.335408,0.739355,0.490467,0.438643,0.54386,0,0.009,0,0.015625,0,15.625,149759,147782,18767,79.824561,31.140351,?,?,?,?
'textdump.arff-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.Remove-R2-3,10-22,25-26,28-31',1,8,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220319.2033,1029,114,65,49,0,57.017544,42.982456,0,0.366738,0.16653,0.333025,70.172006,96.878593,230.009751,360.433213,-130.423463,2.017629,3.161695,-1.144065,88.751608,0.778523,38.58602,0.764706,39,0.380952,24,0.619048,39,0.235294,12,0.619048,0.764706,0.684211,0.383754,0.743853,0.645769,0.570175,0.214847,0.785153,0.429825,0.55349,0.570175,0.553968,0.369394,0.743226,0.512906,0.500137,0.570175,0,0.007,0,0.015625,0,15.625,149759,147782,18767,78.070175,30.263158,?,?,?,?
'textdump.arff-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.Remove-R2-3,10-22,25-26,28-31',1,9,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220319.2033,1029,114,60,54,0,52.631579,47.368421,0,0.290456,0.172708,0.335912,72.775369,97.718434,230.009751,356.703194,-126.693443,2.017629,3.128975,-1.111346,89.435651,0.784523,38.883417,0.784314,40,0.444444,28,0.555556,35,0.215686,11,0.588235,0.784314,0.672269,0.344456,0.712885,0.623948,0.526316,0.244909,0.755091,0.473684,0.511069,0.526316,0.500612,0.303094,0.726844,0.489532,0.433317,0.526316,0,0.008,0,0,0,0,149759,147782,18767,78.947368,31.432749,?,?,?,?
'textdump.arff-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.Remove-R2-3,10-22,25-26,28-31',1,10,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220319.2033,1029,114,58,56,0,50.877193,49.122807,0,0.280595,0.179516,0.344961,75.563135,100.229523,229.437383,434.527261,-205.089879,2.012609,3.811643,-1.799034,81.936104,0.718738,35.71175,0.7,35,0.421875,27,0.578125,37,0.3,15,0.564516,0.7,0.625,0.277088,0.707031,0.630683,0.508772,0.238798,0.761202,0.491228,0.515097,0.508772,0.500339,0.290088,0.707089,0.490818,0.444012,0.508772,0,0.008,0,0.015625,0,15.625,149759,147782,18767,71.929825,31.140351,?,?,?,?
'textdump.arff-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.Remove-R2-3,10-22,25-26,28-31',2,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220319.2033,1028,115,60,55,0,52.173913,47.826087,0,0.288846,0.17096,0.332252,71.786207,96.271741,233.451461,346.245808,-112.794347,2.030013,3.010833,-0.98082,91.893708,0.799076,39.36309,0.76,38,0.446154,29,0.553846,36,0.24,12,0.567164,0.76,0.649573,0.315501,0.742,0.643188,0.521739,0.246089,0.753911,0.478261,0.513893,0.521739,0.49379,0.29622,0.742745,0.487212,0.446695,0.521739,0,0.013,0,0.015625,0,15.625,149618,147641,18908,80,31.449275,?,?,?,?
'textdump.arff-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.Remove-R2-3,10-22,25-26,28-31',2,2,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220319.2033,1028,115,63,52,0,54.782609,45.217391,0,0.304085,0.16109,0.32382,67.740396,93.983017,233.34719,337.502615,-104.155425,2.029106,2.934805,-0.905699,95.137969,0.827287,40.770994,0.823529,42,0.546875,35,0.453125,29,0.176471,9,0.545455,0.823529,0.65625,0.292197,0.762408,0.654134,0.547826,0.271485,0.728515,0.452174,0.553284,0.547826,0.518863,0.321663,0.748173,0.512198,0.461373,0.547826,0,0.008,0,0,0,0,149618,147641,18908,80,30.144928,?,?,?,?
'textdump.arff-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.Remove-R2-3,10-22,25-26,28-31',2,3,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220319.2033,1028,115,63,52,0,54.782609,45.217391,0,0.339518,0.154845,0.311473,65.114378,90.399689,233.34719,314.315865,-80.968675,2.029106,2.733181,-0.704075,105.561631,0.917927,45.238012,0.745098,38,0.375,24,0.625,40,0.254902,13,0.612903,0.745098,0.672566,0.368857,0.807445,0.719825,0.547826,0.215703,0.784297,0.452174,0.536157,0.547826,0.53644,0.346334,0.792185,0.572639,0.48076,0.547826,0,0.008,0,0.015625,0,15.625,149754,147641,18908,81.73913,30.869565,?,?,?,?
'textdump.arff-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.Remove-R2-3,10-22,25-26,28-31',2,4,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220319.2033,1029,114,64,50,0,56.140351,43.859649,0,0.351167,0.158797,0.318594,66.767199,92.45224,230.461078,297.40437,-66.943292,2.021588,2.60881,-0.587222,99.832069,0.87572,43.318408,0.78,39,0.390625,25,0.609375,39,0.22,11,0.609375,0.78,0.684211,0.389375,0.781563,0.699994,0.561404,0.219739,0.780261,0.438596,0.544134,0.561404,0.542108,0.359394,0.787357,0.54924,0.457429,0.561404,0.001,0.007,0,0.015625,0,15.625,149911,147782,18767,83.333333,30.555556,?,?,?,?
'textdump.arff-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.Remove-R2-3,10-22,25-26,28-31',2,5,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220319.2033,1029,114,61,53,0,53.508772,46.491228,0,0.31829,0.175331,0.33691,73.689192,97.722845,231.137717,385.63475,-154.497034,2.027524,3.382761,-1.355237,86.627686,0.759892,37.478819,0.78,39,0.40625,26,0.59375,38,0.22,11,0.6,0.78,0.678261,0.374629,0.757188,0.692677,0.535088,0.224149,0.775851,0.464912,0.515753,0.535088,0.514413,0.325937,0.730591,0.495672,0.468144,0.535088,0,0.006,0,0,0,0,149895,147782,18767,76.315789,32.017544,?,?,?,?
'textdump.arff-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.Remove-R2-3,10-22,25-26,28-31',2,6,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220319.2033,1029,114,64,50,0,56.140351,43.859649,0,0.351757,0.165898,0.339424,69.724903,98.452061,231.137717,406.83514,-175.697423,2.027524,3.568729,-1.541205,89.939458,0.788943,38.911632,0.8,40,0.359375,23,0.640625,41,0.2,10,0.634921,0.8,0.707965,0.439733,0.772344,0.681489,0.561404,0.213278,0.786722,0.438596,0.558252,0.561404,0.545893,0.371281,0.733594,0.509898,0.479686,0.561404,0,0.007,0,0.015625,0,15.625,149759,147782,18767,73.684211,29.239766,?,?,?,?
'textdump.arff-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.Remove-R2-3,10-22,25-26,28-31',2,7,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220319.2033,1029,114,59,55,0,51.754386,48.245614,0,0.293282,0.179229,0.340688,75.327711,98.818694,231.137717,389.220148,-158.082431,2.027524,3.414212,-1.386688,82.207594,0.721119,35.566499,0.76,38,0.375,24,0.625,40,0.24,12,0.612903,0.76,0.678571,0.383564,0.737187,0.662288,0.517544,0.220592,0.779408,0.482456,0.495669,0.517544,0.500342,0.308543,0.729875,0.500148,0.393275,0.517544,0,0.008,0,0,0,0,149759,147782,18767,76.315789,32.309942,?,?,?,?
'textdump.arff-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.Remove-R2-3,10-22,25-26,28-31',2,8,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220319.2033,1029,114,62,52,0,54.385965,45.614035,0,0.331454,0.157386,0.320741,66.147117,93.032714,231.137717,298.325786,-67.18807,2.027524,2.616893,-0.589369,107.477339,0.942784,46.499265,0.72,36,0.390625,25,0.609375,39,0.28,14,0.590164,0.72,0.648649,0.32769,0.715,0.609227,0.54386,0.224061,0.775939,0.45614,0.538279,0.54386,0.531642,0.336408,0.771681,0.551192,0.47038,0.54386,0,0.008,0,0.015625,0,15.625,149895,147782,18767,83.333333,30.116959,?,?,?,?
'textdump.arff-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.Remove-R2-3,10-22,25-26,28-31',2,9,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220319.2033,1029,114,61,53,0,53.508772,46.491228,0,0.309012,0.169038,0.335735,71.044518,97.381879,231.137717,380.761602,-149.623886,2.027524,3.340014,-1.31249,87.859839,0.7707,38.0119,0.78,39,0.421875,27,0.578125,37,0.22,11,0.590909,0.78,0.672414,0.359929,0.739219,0.643559,0.535088,0.234632,0.765368,0.464912,0.496539,0.535088,0.502605,0.311216,0.728258,0.486009,0.445393,0.535088,0,0.01,0,0.015625,0,15.625,149759,147782,18767,76.315789,30.263158,?,?,?,?
'textdump.arff-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.Remove-R2-3,10-22,25-26,28-31',2,10,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220319.2033,1029,114,57,57,0,50,50,0,0.268655,0.171542,0.332546,72.096856,96.456931,231.137717,345.865157,-114.727441,2.027524,3.033905,-1.006381,92.222731,0.808971,39.899473,0.72,36,0.421875,27,0.578125,37,0.28,14,0.571429,0.72,0.637168,0.297521,0.742344,0.648578,0.5,0.236373,0.763627,0.5,0.486775,0.5,0.485925,0.27756,0.745008,0.50279,0.406938,0.5,0,0.013,0,0.015625,0,15.625,149903,147782,18767,79.824561,31.578947,?,?,?,?
'textdump.arff-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.Remove-R2-3,10-22,25-26,28-31',3,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220319.2033,1028,115,57,58,0,49.565217,50.434783,0,0.265984,0.175619,0.35522,73.850319,103.096423,233.34719,424.773873,-191.426682,2.029106,3.693686,-1.66458,85.355626,0.742223,36.57881,0.666667,34,0.421875,27,0.578125,37,0.333333,17,0.557377,0.666667,0.607143,0.243674,0.681526,0.569145,0.495652,0.239647,0.760353,0.504348,0.489061,0.495652,0.487178,0.268235,0.708441,0.445623,0.417675,0.495652,0,0.009,0,0,0,0,149618,147641,18908,73.043478,28.695652,?,?,?,?
'textdump.arff-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.Remove-R2-3,10-22,25-26,28-31',3,2,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220319.2033,1028,115,65,50,0,56.521739,43.478261,0,0.371447,0.155003,0.322091,65.180901,93.481395,233.34719,334.215556,-100.868366,2.029106,2.906222,-0.877116,105.908221,0.920941,45.386542,0.72549,37,0.3125,20,0.6875,44,0.27451,14,0.649123,0.72549,0.685185,0.410358,0.78079,0.691239,0.565217,0.197875,0.802125,0.434783,0.570783,0.565217,0.556631,0.380834,0.786597,0.572506,0.521506,0.565217,0,0.01,0,0.015625,0,15.625,149618,147641,18908,80,29.275362,?,?,?,?
'textdump.arff-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.Remove-R2-3,10-22,25-26,28-31',3,3,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220319.2033,1028,115,63,52,0,54.782609,45.217391,0,0.340174,0.167823,0.325996,70.390982,94.341782,234.475156,370.439799,-135.964643,2.038914,3.221216,-1.182301,95.989878,0.834695,40.938187,0.78,39,0.384615,25,0.615385,40,0.22,11,0.609375,0.78,0.684211,0.394536,0.789077,0.683039,0.547826,0.218505,0.781495,0.452174,0.523627,0.547826,0.527701,0.341757,0.75143,0.530552,0.522754,0.547826,0,0.011,0,0.015625,0,15.625,149730,147641,18908,77.391304,31.594203,?,?,?,?
'textdump.arff-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.Remove-R2-3,10-22,25-26,28-31',3,4,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220319.2033,1029,114,60,54,0,52.631579,47.368421,0,0.31638,0.17741,0.338933,74.676738,98.478184,229.437383,358.890762,-129.453379,2.012609,3.148165,-1.135556,86.398727,0.757884,37.656779,0.72,36,0.34375,22,0.65625,42,0.28,14,0.62069,0.72,0.666667,0.373459,0.719219,0.614897,0.526316,0.210308,0.789692,0.473684,0.512145,0.526316,0.516406,0.322272,0.728049,0.477961,0.453418,0.526316,0,0.007,0,0,0,0,149759,147782,18767,78.947368,31.871345,?,?,?,?
'textdump.arff-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.Remove-R2-3,10-22,25-26,28-31',3,5,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220319.2033,1029,114,65,49,0,57.017544,42.982456,0,0.359477,0.15715,0.319571,66.047908,92.69357,231.137717,333.781277,-102.64356,2.027524,2.927906,-0.900382,99.529864,0.873069,43.060849,0.78,39,0.4375,28,0.5625,36,0.22,11,0.58209,0.78,0.666667,0.345262,0.770312,0.68407,0.570175,0.228757,0.771243,0.429825,0.561947,0.570175,0.552903,0.367184,0.768329,0.540738,0.461138,0.570175,0.001,0.007,0,0,0,0,149759,147782,18767,79.824561,30.116959,?,?,?,?
'textdump.arff-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.Remove-R2-3,10-22,25-26,28-31',3,6,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220319.2033,1029,114,62,52,0,54.385965,45.614035,0,0.304878,0.166388,0.322936,69.930914,93.669411,231.137717,313.014349,-81.876632,2.027524,2.74574,-0.718216,95.217905,0.835245,41.195313,0.84,42,0.5,32,0.5,32,0.16,8,0.567568,0.84,0.677419,0.353515,0.77125,0.683477,0.54386,0.25743,0.74257,0.45614,0.53973,0.54386,0.512338,0.326155,0.756926,0.505454,0.456594,0.54386,0,0.008,0,0.015625,0,15.625,149759,147782,18767,82.45614,31.871345,?,?,?,?
'textdump.arff-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.Remove-R2-3,10-22,25-26,28-31',3,7,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220319.2033,1029,114,63,51,0,55.263158,44.736842,0,0.34357,0.160416,0.319353,67.420944,92.630374,231.137717,308.619415,-77.481698,2.027524,2.707188,-0.679664,95.966598,0.841812,41.519229,0.76,38,0.390625,25,0.609375,39,0.24,12,0.603175,0.76,0.672566,0.368627,0.784687,0.684923,0.552632,0.218366,0.781634,0.447368,0.54803,0.552632,0.539632,0.354096,0.769114,0.533078,0.482735,0.552632,0,0.007,0,0,0,0,149903,147782,18767,82.45614,30.994152,?,?,?,?
